ID,Date,Product_ID,Quantity,Unit_Price,Total,Staff_ID,Staff_Name,Sale_Time,Customer_ID
3826,2024-06-10,5,1,0.72,0.72,4,Katia,19:45,C1455
3827,2024-06-10,2,2,0.49,0.98,4,Katia,20:30,C0168
3828,2024-06-10,12,1,199.0,199.0,3,Laura,14:15,C2335
3829,2024-06-10,21,1,32.0,32.0,4,Katia,11:45,C2757
3830,2024-06-10,21,1,32.0,32.0,4,Katia,13:45,C2385
3831,2024-06-10,9,1,99.0,99.0,2,Angela,18:30,C0586
3832,2024-06-10,18,1,28.0,28.0,1,Fabrizio,09:45,C1916
3833,2024-06-10,8,3,0.61,1.83,1,Fabrizio,17:45,C2231
3834,2024-06-10,18,1,28.0,28.0,4,Katia,13:30,C0016
3835,2024-06-10,19,1,27.0,27.0,2,Angela,18:45,C1604
3836,2024-06-10,3,2,0.7,1.4,2,Angela,13:45,C2935
3837,2024-06-10,18,1,28.0,28.0,2,Angela,12:45,C0837
3838,2024-06-10,3,1,0.7,0.7,1,Fabrizio,19:30,C2158
3839,2024-06-10,6,3,0.74,2.22,4,Katia,20:15,C1577
3840,2024-06-10,18,1,28.0,28.0,4,Katia,10:30,C0306
3841,2024-06-11,13,1,169.0,169.0,3,Laura,12:00,C2054
3842,2024-06-11,2,1,0.49,0.49,3,Laura,11:45,C2891
3843,2024-06-11,1,2,0.6,1.2,1,Fabrizio,10:30,C1717
3844,2024-06-11,10,1,399.0,399.0,1,Fabrizio,14:30,C0361
3845,2024-06-11,16,1,30.0,30.0,4,Katia,18:00,C1209
3846,2024-06-11,2,2,0.49,0.98,3,Laura,18:45,C1859
3847,2024-06-11,12,1,199.0,199.0,4,Katia,16:00,C2704
3848,2024-06-11,1,1,0.6,0.6,3,Laura,11:15,C1972
3849,2024-06-11,16,1,30.0,30.0,3,Laura,19:30,C1124
3850,2024-06-11,7,1,0.47,0.47,1,Fabrizio,14:45,C1114
3851,2024-06-11,6,2,0.74,1.48,3,Laura,12:30,C0984
3852,2024-06-11,7,1,0.47,0.47,1,Fabrizio,16:30,C1270
3853,2024-06-11,12,1,199.0,199.0,4,Katia,17:00,C2772
3854,2024-06-11,15,1,29.0,29.0,3,Laura,15:00,C2163
3855,2024-06-11,14,1,85.0,85.0,1,Fabrizio,12:00,C2324
3856,2024-06-11,18,1,28.0,28.0,4,Katia,15:15,C2128
3857,2024-06-11,19,1,27.0,27.0,3,Laura,18:30,C0179
3858,2024-06-11,6,3,0.74,2.22,3,Laura,17:45,C0561
3859,2024-06-11,10,1,399.0,399.0,4,Katia,14:00,C2557
3860,2024-06-11,16,1,30.0,30.0,1,Fabrizio,20:45,C2308
3861,2024-06-11,9,1,99.0,99.0,4,Katia,17:30,C1810
3862,2024-06-11,10,1,399.0,399.0,1,Fabrizio,19:45,C0292
3863,2024-06-11,6,3,0.74,2.22,1,Fabrizio,11:15,C2933
3864,2024-06-11,11,1,699.0,699.0,2,Angela,20:00,C0291
3865,2024-06-11,18,1,28.0,28.0,3,Laura,11:00,C0542
3866,2024-06-11,7,3,0.47,1.41,1,Fabrizio,11:30,C1910
3867,2024-06-11,7,3,0.47,1.41,2,Angela,20:45,C2812
3868,2024-06-11,18,1,28.0,28.0,4,Katia,14:00,C0594
3869,2024-06-11,7,1,0.47,0.47,2,Angela,20:00,C1429
3870,2024-06-11,9,1,99.0,99.0,1,Fabrizio,19:45,C0948
3871,2024-06-11,4,3,0.54,1.62,3,Laura,09:15,C2528
3872,2024-06-11,11,1,699.0,699.0,4,Katia,12:00,C1349
3873,2024-06-11,3,1,0.7,0.7,1,Fabrizio,17:45,C0381
3874,2024-06-11,6,2,0.74,1.48,4,Katia,09:00,C1705
3875,2024-06-11,10,1,399.0,399.0,1,Fabrizio,14:30,C0310
3876,2024-06-11,5,1,0.72,0.72,3,Laura,11:30,C1694
3877,2024-06-11,5,2,0.72,1.44,4,Katia,19:45,C1499
3878,2024-06-11,16,1,30.0,30.0,2,Angela,13:45,C2895
3879,2024-06-11,2,2,0.49,0.98,1,Fabrizio,17:15,C2473
3880,2024-06-11,1,2,0.6,1.2,1,Fabrizio,13:45,C1166
3881,2024-06-11,7,2,0.47,0.94,1,Fabrizio,14:15,C0661
3882,2024-06-11,4,1,0.54,0.54,1,Fabrizio,17:15,C2274
3883,2024-06-11,2,1,0.49,0.49,3,Laura,15:15,C1498
3884,2024-06-11,10,1,399.0,399.0,1,Fabrizio,15:45,C2073
3885,2024-06-11,10,1,399.0,399.0,4,Katia,13:30,C2143
3886,2024-06-11,10,1,399.0,399.0,4,Katia,16:15,C2556
3887,2024-06-11,5,2,0.72,1.44,4,Katia,16:15,C0565
3888,2024-06-11,19,1,27.0,27.0,4,Katia,17:30,C1606
3889,2024-06-11,8,2,0.61,1.22,3,Laura,09:15,C1200
3890,2024-06-11,14,1,85.0,85.0,3,Laura,12:45,C0644
3891,2024-06-11,19,1,27.0,27.0,3,Laura,17:00,C1432
3892,2024-06-11,20,1,31.0,31.0,2,Angela,19:45,C2538
3893,2024-06-11,17,1,30.0,30.0,2,Angela,17:15,C1951
3894,2024-06-11,14,1,85.0,85.0,3,Laura,10:30,C0459
3895,2024-06-11,1,1,0.6,0.6,3,Laura,16:45,C2949
3896,2024-06-11,10,1,399.0,399.0,3,Laura,16:00,C0338
3897,2024-06-11,5,2,0.72,1.44,4,Katia,14:30,C1355
3898,2024-06-12,17,1,30.0,30.0,2,Angela,13:45,C2014
3899,2024-06-12,11,1,699.0,699.0,4,Katia,14:15,C0345
3900,2024-06-12,17,1,30.0,30.0,4,Katia,15:15,C0576
3901,2024-06-12,20,1,31.0,31.0,2,Angela,17:30,C1571
3902,2024-06-12,17,1,30.0,30.0,3,Laura,17:15,C1548
3903,2024-06-12,21,1,32.0,32.0,4,Katia,13:30,C0943
3904,2024-06-12,19,1,27.0,27.0,4,Katia,09:15,C0346
3905,2024-06-12,3,2,0.7,1.4,3,Laura,12:45,C0325
3906,2024-06-12,16,1,30.0,30.0,4,Katia,14:30,C2515
3907,2024-06-12,5,3,0.72,2.16,4,Katia,20:15,C2139
3908,2024-06-12,17,1,30.0,30.0,2,Angela,19:30,C0294
3909,2024-06-12,8,2,0.61,1.22,1,Fabrizio,09:15,C0524
3910,2024-06-12,10,1,399.0,399.0,1,Fabrizio,18:00,C2898
3911,2024-06-12,11,1,699.0,699.0,1,Fabrizio,17:30,C0259
3912,2024-06-12,21,1,32.0,32.0,4,Katia,12:15,C1111
3913,2024-06-12,20,1,31.0,31.0,4,Katia,20:30,C1518
3914,2024-06-12,8,2,0.61,1.22,2,Angela,16:30,C2234
3915,2024-06-12,9,1,99.0,99.0,2,Angela,09:15,C2392
3916,2024-06-12,12,1,199.0,199.0,2,Angela,18:45,C0821
3917,2024-06-12,2,3,0.49,1.47,4,Katia,13:15,C1893
3918,2024-06-12,7,3,0.47,1.41,3,Laura,13:15,C2789
3919,2024-06-12,14,1,85.0,85.0,1,Fabrizio,18:00,C1540
3920,2024-06-12,14,1,85.0,85.0,1,Fabrizio,14:45,C0569
3921,2024-06-12,20,1,31.0,31.0,1,Fabrizio,10:00,C2998
3922,2024-06-12,20,1,31.0,31.0,1,Fabrizio,12:30,C0509
3923,2024-06-12,2,2,0.49,0.98,3,Laura,20:30,C1564
3924,2024-06-12,8,2,0.61,1.22,1,Fabrizio,12:00,C2064
3925,2024-06-12,2,3,0.49,1.47,3,Laura,20:15,C0525
3926,2024-06-12,12,1,199.0,199.0,4,Katia,09:30,C2248
3927,2024-06-12,12,1,199.0,199.0,1,Fabrizio,18:30,C1208
3928,2024-06-12,19,1,27.0,27.0,2,Angela,19:00,C0309
3929,2024-06-12,5,1,0.72,0.72,3,Laura,16:00,C1840
3930,2024-06-12,2,3,0.49,1.47,4,Katia,17:15,C1384
3931,2024-06-12,4,3,0.54,1.62,3,Laura,18:30,C2307
3932,2024-06-12,14,1,85.0,85.0,1,Fabrizio,09:15,C1943
3933,2024-06-12,14,1,85.0,85.0,4,Katia,14:30,C1181
3934,2024-06-12,18,1,28.0,28.0,4,Katia,11:45,C2473
3935,2024-06-12,13,1,169.0,169.0,4,Katia,11:30,C2827
3936,2024-06-12,5,1,0.72,0.72,4,Katia,20:30,C1045
3937,2024-06-12,8,2,0.61,1.22,4,Katia,19:00,C2687
3938,2024-06-12,11,1,699.0,699.0,4,Katia,13:15,C2968
3939,2024-06-12,14,1,85.0,85.0,4,Katia,13:30,C1012
3940,2024-06-12,5,1,0.72,0.72,1,Fabrizio,11:45,C0350
3941,2024-06-12,16,1,30.0,30.0,1,Fabrizio,13:30,C0961
3942,2024-06-12,16,1,30.0,30.0,1,Fabrizio,17:00,C0438
3943,2024-06-12,7,2,0.47,0.94,3,Laura,10:00,C0456
3944,2024-06-13,11,1,699.0,699.0,4,Katia,17:00,C2672
3945,2024-06-13,5,3,0.72,2.16,4,Katia,14:45,C1570
3946,2024-06-13,18,1,28.0,28.0,1,Fabrizio,17:45,C1104
3947,2024-06-13,9,1,99.0,99.0,4,Katia,19:15,C1476
3948,2024-06-13,6,3,0.74,2.22,4,Katia,20:30,C1619
3949,2024-06-13,12,1,199.0,199.0,2,Angela,12:45,C1513
3950,2024-06-13,2,1,0.49,0.49,2,Angela,20:30,C0643
3951,2024-06-13,11,1,699.0,699.0,1,Fabrizio,15:30,C0392
3952,2024-06-13,20,1,31.0,31.0,3,Laura,09:15,C2622
3953,2024-06-13,1,3,0.6,1.8,2,Angela,11:00,C2081
3954,2024-06-13,5,1,0.72,0.72,1,Fabrizio,17:00,C0921
3955,2024-06-13,13,1,169.0,169.0,4,Katia,13:30,C1624
3956,2024-06-13,1,3,0.6,1.8,3,Laura,19:45,C1946
3957,2024-06-13,17,1,30.0,30.0,3,Laura,11:00,C2458
3958,2024-06-13,16,1,30.0,30.0,3,Laura,10:45,C1115
3959,2024-06-13,21,1,32.0,32.0,1,Fabrizio,15:15,C0413
3960,2024-06-13,19,1,27.0,27.0,4,Katia,20:30,C2347
3961,2024-06-13,14,1,85.0,85.0,4,Katia,10:30,C1789
3962,2024-06-13,19,1,27.0,27.0,2,Angela,19:45,C2121
3963,2024-06-13,14,1,85.0,85.0,2,Angela,11:45,C0261
3964,2024-06-13,17,1,30.0,30.0,3,Laura,13:15,C2738
3965,2024-06-13,17,1,30.0,30.0,1,Fabrizio,20:45,C2014
3966,2024-06-13,17,1,30.0,30.0,2,Angela,20:45,C1336
3967,2024-06-13,16,1,30.0,30.0,3,Laura,20:30,C0959
3968,2024-06-13,1,1,0.6,0.6,4,Katia,20:45,C1849
3969,2024-06-13,9,1,99.0,99.0,4,Katia,19:15,C2039
3970,2024-06-13,16,1,30.0,30.0,1,Fabrizio,09:45,C2780
3971,2024-06-13,6,2,0.74,1.48,2,Angela,17:00,C2733
3972,2024-06-13,11,1,699.0,699.0,2,Angela,13:30,C1189
3973,2024-06-13,4,1,0.54,0.54,4,Katia,10:45,C2888
3974,2024-06-13,8,1,0.61,0.61,4,Katia,14:30,C0335
3975,2024-06-13,19,1,27.0,27.0,1,Fabrizio,10:15,C2780
3976,2024-06-13,18,1,28.0,28.0,4,Katia,10:15,C0804
3977,2024-06-13,6,1,0.74,0.74,1,Fabrizio,11:30,C2438
3978,2024-06-13,18,1,28.0,28.0,2,Angela,20:30,C2808
3979,2024-06-13,18,1,28.0,28.0,2,Angela,18:45,C2931
3980,2024-06-13,15,1,29.0,29.0,2,Angela,13:30,C0972
3981,2024-06-13,2,1,0.49,0.49,4,Katia,12:30,C1095
3982,2024-06-13,21,1,32.0,32.0,1,Fabrizio,14:15,C0941
3983,2024-06-13,20,1,31.0,31.0,3,Laura,20:30,C0903
3984,2024-06-13,13,1,169.0,169.0,2,Angela,15:15,C1269
3985,2024-06-13,5,1,0.72,0.72,1,Fabrizio,20:30,C0024
3986,2024-06-13,4,3,0.54,1.62,4,Katia,20:30,C0557
3987,2024-06-13,12,1,199.0,199.0,3,Laura,20:30,C2749
3988,2024-06-13,8,3,0.61,1.83,2,Angela,09:15,C2451
3989,2024-06-13,14,1,85.0,85.0,1,Fabrizio,19:00,C1397
3990,2024-06-14,3,1,0.7,0.7,2,Angela,18:00,C2489
3991,2024-06-14,15,1,29.0,29.0,2,Angela,12:00,C1877
3992,2024-06-14,18,1,28.0,28.0,3,Laura,12:30,C1758
3993,2024-06-14,3,3,0.7,2.1,2,Angela,18:15,C0882
3994,2024-06-14,3,3,0.7,2.1,3,Laura,16:00,C2974
3995,2024-06-14,20,1,31.0,31.0,2,Angela,11:00,C1879
3996,2024-06-14,9,1,99.0,99.0,1,Fabrizio,19:30,C1243
3997,2024-06-14,7,3,0.47,1.41,4,Katia,17:00,C2533
3998,2024-06-14,3,1,0.7,0.7,1,Fabrizio,10:30,C1242
3999,2024-06-14,20,1,31.0,31.0,4,Katia,16:45,C2079
4000,2024-06-14,1,2,0.6,1.2,1,Fabrizio,14:15,C2370
4001,2024-06-14,10,1,399.0,399.0,4,Katia,17:00,C1274
4002,2024-06-14,18,1,28.0,28.0,3,Laura,12:00,C0566
4003,2024-06-14,13,1,169.0,169.0,2,Angela,10:00,C2058
4004,2024-06-14,2,3,0.49,1.47,4,Katia,12:45,C0678
4005,2024-06-14,4,1,0.54,0.54,2,Angela,18:00,C0851
4006,2024-06-14,11,1,699.0,699.0,4,Katia,09:15,C2975
4007,2024-06-14,2,2,0.49,0.98,3,Laura,20:45,C0285
4008,2024-06-14,20,1,31.0,31.0,3,Laura,20:30,C2201
4009,2024-06-14,16,1,30.0,30.0,2,Angela,16:30,C1553
4010,2024-06-14,18,1,28.0,28.0,3,Laura,17:30,C0371
4011,2024-06-14,19,1,27.0,27.0,3,Laura,20:45,C2349
4012,2024-06-14,9,1,99.0,99.0,2,Angela,16:30,C1841
4013,2024-06-14,6,3,0.74,2.22,4,Katia,19:15,C1879
4014,2024-06-14,5,3,0.72,2.16,1,Fabrizio,09:45,C2194
4015,2024-06-14,18,1,28.0,28.0,2,Angela,15:15,C1611
4016,2024-06-14,8,3,0.61,1.83,2,Angela,13:30,C2750
4017,2024-06-14,20,1,31.0,31.0,2,Angela,12:45,C0141
4018,2024-06-14,21,1,32.0,32.0,4,Katia,16:30,C2132
4019,2024-06-14,19,1,27.0,27.0,3,Laura,09:15,C1130
4020,2024-06-14,1,2,0.6,1.2,1,Fabrizio,14:30,C1628
4021,2024-06-14,12,1,199.0,199.0,3,Laura,16:15,C1379
4022,2024-06-14,14,1,85.0,85.0,1,Fabrizio,11:30,C2069
4023,2024-06-14,12,1,199.0,199.0,2,Angela,19:45,C1245
4024,2024-06-14,9,1,99.0,99.0,1,Fabrizio,13:30,C1111
4025,2024-06-14,20,1,31.0,31.0,2,Angela,13:45,C1716
4026,2024-06-14,13,1,169.0,169.0,4,Katia,11:45,C0453
4027,2024-06-14,11,1,699.0,699.0,2,Angela,09:00,C0342
4028,2024-06-14,13,1,169.0,169.0,4,Katia,11:45,C0393
4029,2024-06-14,2,3,0.49,1.47,3,Laura,09:00,C1376
4030,2024-06-14,2,2,0.49,0.98,4,Katia,20:15,C1270
4031,2024-06-14,13,1,169.0,169.0,4,Katia,20:30,C1710
4032,2024-06-14,19,1,27.0,27.0,3,Laura,14:30,C0971
4033,2024-06-14,2,3,0.49,1.47,1,Fabrizio,09:30,C1607
4034,2024-06-14,16,1,30.0,30.0,4,Katia,12:00,C2206
4035,2024-06-14,19,1,27.0,27.0,3,Laura,16:45,C2859
4036,2024-06-14,21,1,32.0,32.0,4,Katia,18:15,C0699
4037,2024-06-14,20,1,31.0,31.0,3,Laura,15:45,C0166
4038,2024-06-14,20,1,31.0,31.0,3,Laura,17:15,C2082
4039,2024-06-14,9,1,99.0,99.0,4,Katia,18:45,C0255
4040,2024-06-14,1,3,0.6,1.8,3,Laura,20:45,C0302
4041,2024-06-14,3,1,0.7,0.7,2,Angela,13:45,C2268
4042,2024-06-14,2,1,0.49,0.49,2,Angela,17:15,C0935
4043,2024-06-14,13,1,169.0,169.0,4,Katia,13:15,C2557
4044,2024-06-14,5,2,0.72,1.44,2,Angela,19:30,C1506
4045,2024-06-14,12,1,199.0,199.0,3,Laura,11:30,C1257
4046,2024-06-14,6,2,0.74,1.48,2,Angela,14:45,C0953
4047,2024-06-14,14,1,85.0,85.0,4,Katia,11:15,C2263
4048,2024-06-14,14,1,85.0,85.0,2,Angela,15:30,C0245
4049,2024-06-14,13,1,169.0,169.0,4,Katia,13:00,C2068
4050,2024-06-14,20,1,31.0,31.0,2,Angela,12:00,C0210
4051,2024-06-14,3,3,0.7,2.1,4,Katia,20:15,C0426
4052,2024-06-14,3,1,0.7,0.7,1,Fabrizio,11:30,C0981
4053,2024-06-14,14,1,85.0,85.0,1,Fabrizio,20:00,C2120
4054,2024-06-14,1,3,0.6,1.8,3,Laura,16:15,C0178
4055,2024-06-14,21,1,32.0,32.0,4,Katia,12:15,C1547
4056,2024-06-14,7,1,0.47,0.47,1,Fabrizio,10:00,C1899
4057,2024-06-14,9,1,99.0,99.0,2,Angela,20:45,C2035
4058,2024-06-14,4,1,0.54,0.54,1,Fabrizio,16:15,C0299
4059,2024-06-15,17,1,30.0,30.0,2,Angela,14:45,C2314
4060,2024-06-15,2,2,0.49,0.98,1,Fabrizio,10:45,C2568
4061,2024-06-15,5,3,0.72,2.16,2,Angela,11:45,C0275
4062,2024-06-15,10,1,399.0,399.0,4,Katia,17:15,C1729
4063,2024-06-15,13,1,169.0,169.0,4,Katia,11:30,C1847
4064,2024-06-15,3,3,0.7,2.1,1,Fabrizio,10:15,C2996
4065,2024-06-15,16,1,30.0,30.0,3,Laura,16:45,C1795
4066,2024-06-15,12,1,199.0,199.0,1,Fabrizio,12:45,C0053
4067,2024-06-15,17,1,30.0,30.0,2,Angela,15:45,C2860
4068,2024-06-15,3,1,0.7,0.7,4,Katia,10:30,C1846
4069,2024-06-15,11,1,699.0,699.0,4,Katia,15:45,C1424
4070,2024-06-15,15,1,29.0,29.0,1,Fabrizio,14:45,C1438
4071,2024-06-15,16,1,30.0,30.0,1,Fabrizio,17:00,C1628
4072,2024-06-15,3,1,0.7,0.7,4,Katia,20:45,C1948
4073,2024-06-15,8,2,0.61,1.22,2,Angela,11:15,C0489
4074,2024-06-15,15,1,29.0,29.0,3,Laura,10:15,C2550
4075,2024-06-15,16,1,30.0,30.0,3,Laura,12:30,C2355
4076,2024-06-15,7,3,0.47,1.41,1,Fabrizio,10:30,C0417
4077,2024-06-15,20,1,31.0,31.0,2,Angela,09:45,C2557
4078,2024-06-15,10,1,399.0,399.0,2,Angela,15:15,C0921
4079,2024-06-15,9,1,99.0,99.0,1,Fabrizio,09:30,C1554
4080,2024-06-15,10,1,399.0,399.0,3,Laura,17:45,C2686
4081,2024-06-15,5,2,0.72,1.44,1,Fabrizio,14:00,C0666
4082,2024-06-15,20,1,31.0,31.0,3,Laura,09:30,C0006
4083,2024-06-15,8,1,0.61,0.61,2,Angela,18:00,C2470
4084,2024-06-15,17,1,30.0,30.0,4,Katia,10:30,C1475
4085,2024-06-15,10,1,399.0,399.0,4,Katia,19:15,C2438
4086,2024-06-15,1,1,0.6,0.6,2,Angela,12:30,C2382
4087,2024-06-15,8,3,0.61,1.83,2,Angela,11:00,C1472
4088,2024-06-15,13,1,169.0,169.0,3,Laura,13:30,C0338
4089,2024-06-15,12,1,199.0,199.0,2,Angela,17:45,C2896
4090,2024-06-15,17,1,30.0,30.0,3,Laura,14:15,C0269
4091,2024-06-15,20,1,31.0,31.0,2,Angela,10:30,C2113
4092,2024-06-15,6,1,0.74,0.74,1,Fabrizio,16:00,C2726
4093,2024-06-15,13,1,169.0,169.0,4,Katia,12:00,C1088
4094,2024-06-15,6,2,0.74,1.48,2,Angela,16:15,C1294
4095,2024-06-15,19,1,27.0,27.0,2,Angela,09:00,C0657
4096,2024-06-15,11,1,699.0,699.0,3,Laura,10:45,C1401
4097,2024-06-15,18,1,28.0,28.0,2,Angela,13:15,C1869
4098,2024-06-15,8,2,0.61,1.22,2,Angela,15:15,C2829
4099,2024-06-15,7,1,0.47,0.47,4,Katia,12:00,C2377
4100,2024-06-15,10,1,399.0,399.0,1,Fabrizio,17:15,C2566
4101,2024-06-15,18,1,28.0,28.0,1,Fabrizio,16:45,C1657
4102,2024-06-15,8,2,0.61,1.22,2,Angela,19:15,C0862
4103,2024-06-15,12,1,199.0,199.0,4,Katia,12:15,C2469
4104,2024-06-15,7,3,0.47,1.41,3,Laura,16:30,C1337
4105,2024-06-15,8,1,0.61,0.61,4,Katia,11:15,C2357
4106,2024-06-15,10,1,399.0,399.0,1,Fabrizio,20:30,C2862
4107,2024-06-16,21,1,32.0,32.0,3,Laura,13:45,C2894
4108,2024-06-16,9,1,99.0,99.0,4,Katia,11:00,C1668
4109,2024-06-16,1,1,0.6,0.6,3,Laura,20:30,C1826
4110,2024-06-16,16,1,30.0,30.0,1,Fabrizio,14:30,C1213
4111,2024-06-16,15,1,29.0,29.0,4,Katia,14:30,C2769
4112,2024-06-16,15,1,29.0,29.0,2,Angela,11:00,C1066
4113,2024-06-16,17,1,30.0,30.0,1,Fabrizio,18:15,C2638
4114,2024-06-16,15,1,29.0,29.0,4,Katia,17:15,C0320
4115,2024-06-16,14,1,85.0,85.0,3,Laura,16:00,C1681
4116,2024-06-16,4,2,0.54,1.08,3,Laura,19:15,C0445
4117,2024-06-16,3,2,0.7,1.4,4,Katia,10:30,C1398
4118,2024-06-16,5,2,0.72,1.44,1,Fabrizio,14:45,C0286
4119,2024-06-16,3,3,0.7,2.1,1,Fabrizio,09:00,C2219
4120,2024-06-16,11,1,699.0,699.0,3,Laura,16:45,C2311
4121,2024-06-16,3,2,0.7,1.4,3,Laura,12:45,C2990
4122,2024-06-16,4,1,0.54,0.54,4,Katia,14:15,C1828
4123,2024-06-16,2,2,0.49,0.98,1,Fabrizio,09:30,C2190
4124,2024-06-16,17,1,30.0,30.0,1,Fabrizio,15:30,C1464
4125,2024-06-16,21,1,32.0,32.0,1,Fabrizio,11:30,C2676
4126,2024-06-16,15,1,29.0,29.0,4,Katia,20:30,C0593
4127,2024-06-16,16,1,30.0,30.0,1,Fabrizio,18:45,C0416
4128,2024-06-16,7,3,0.47,1.41,1,Fabrizio,09:45,C2073
4129,2024-06-16,8,2,0.61,1.22,3,Laura,09:15,C2675
4130,2024-06-16,13,1,169.0,169.0,3,Laura,18:45,C0094
4131,2024-06-16,9,1,99.0,99.0,4,Katia,11:45,C2353
4132,2024-06-16,16,1,30.0,30.0,1,Fabrizio,16:00,C2233
4133,2024-06-16,6,2,0.74,1.48,4,Katia,10:30,C2331
4134,2024-06-16,15,1,29.0,29.0,3,Laura,16:30,C1179
4135,2024-06-16,15,1,29.0,29.0,3,Laura,11:15,C0686
4136,2024-06-16,12,1,199.0,199.0,1,Fabrizio,18:45,C0863
4137,2024-06-16,16,1,30.0,30.0,1,Fabrizio,18:15,C0685
4138,2024-06-16,13,1,169.0,169.0,3,Laura,18:15,C2714
4139,2024-06-16,3,2,0.7,1.4,3,Laura,16:15,C1038
4140,2024-06-16,16,1,30.0,30.0,4,Katia,20:00,C2938
4141,2024-06-16,15,1,29.0,29.0,3,Laura,10:30,C2864
4142,2024-06-16,3,1,0.7,0.7,1,Fabrizio,11:30,C0341
4143,2024-06-16,11,1,699.0,699.0,1,Fabrizio,09:45,C0604
4144,2024-06-16,14,1,85.0,85.0,2,Angela,11:45,C1807
4145,2024-06-16,10,1,399.0,399.0,1,Fabrizio,15:45,C0734
4146,2024-06-16,7,1,0.47,0.47,3,Laura,09:30,C1497
4147,2024-06-16,1,2,0.6,1.2,2,Angela,17:30,C2867
4148,2024-06-16,9,1,99.0,99.0,2,Angela,12:30,C2955
4149,2024-06-16,9,1,99.0,99.0,4,Katia,20:15,C1132
4150,2024-06-16,7,1,0.47,0.47,1,Fabrizio,11:15,C1355
4151,2024-06-16,20,1,31.0,31.0,1,Fabrizio,14:30,C0540
4152,2024-06-16,13,1,169.0,169.0,4,Katia,19:00,C2487
4153,2024-06-16,17,1,30.0,30.0,3,Laura,18:45,C1733
4154,2024-06-16,18,1,28.0,28.0,4,Katia,19:15,C1736
4155,2024-06-16,15,1,29.0,29.0,3,Laura,18:45,C2714
4156,2024-06-16,11,1,699.0,699.0,1,Fabrizio,15:30,C2432
4157,2024-06-16,12,1,199.0,199.0,3,Laura,10:30,C2630
4158,2024-06-16,20,1,31.0,31.0,2,Angela,18:45,C2208
4159,2024-06-16,20,1,31.0,31.0,2,Angela,13:00,C2480
4160,2024-06-16,12,1,199.0,199.0,4,Katia,19:45,C1420
4161,2024-06-16,16,1,30.0,30.0,3,Laura,18:00,C1990
4162,2024-06-16,20,1,31.0,31.0,4,Katia,18:30,C0615
4163,2024-06-16,17,1,30.0,30.0,1,Fabrizio,09:45,C0488
4164,2024-06-16,5,2,0.72,1.44,2,Angela,17:45,C1213
4165,2024-06-16,5,3,0.72,2.16,2,Angela,20:15,C1442
4166,2024-06-16,14,1,85.0,85.0,3,Laura,20:15,C2391
4167,2024-06-16,2,1,0.49,0.49,3,Laura,14:30,C1385
4168,2024-06-16,9,1,99.0,99.0,1,Fabrizio,11:45,C2157
4169,2024-06-16,10,1,399.0,399.0,4,Katia,13:30,C0849
4170,2024-06-17,5,1,0.72,0.72,2,Angela,13:30,C0301
4171,2024-06-17,10,1,399.0,399.0,1,Fabrizio,11:45,C1392
4172,2024-06-17,21,1,32.0,32.0,3,Laura,16:00,C1340
4173,2024-06-17,4,1,0.54,0.54,4,Katia,11:45,C0705
4174,2024-06-17,10,1,399.0,399.0,1,Fabrizio,14:30,C0269
4175,2024-06-17,19,1,27.0,27.0,2,Angela,20:15,C1525
4176,2024-06-17,1,2,0.6,1.2,2,Angela,13:30,C0478
4177,2024-06-17,16,1,30.0,30.0,1,Fabrizio,19:30,C0176
4178,2024-06-17,18,1,28.0,28.0,4,Katia,15:15,C0239
4179,2024-06-17,18,1,28.0,28.0,1,Fabrizio,19:00,C2941
4180,2024-06-17,20,1,31.0,31.0,2,Angela,19:15,C1969
4181,2024-06-17,4,3,0.54,1.62,3,Laura,19:30,C0610
4182,2024-06-17,8,3,0.61,1.83,4,Katia,18:15,C2907
4183,2024-06-17,9,1,99.0,99.0,2,Angela,20:15,C1788
4184,2024-06-17,16,1,30.0,30.0,1,Fabrizio,18:00,C0492
4185,2024-06-17,10,1,399.0,399.0,2,Angela,17:15,C2147
4186,2024-06-17,13,1,169.0,169.0,2,Angela,20:45,C0329
4187,2024-06-17,1,3,0.6,1.8,1,Fabrizio,15:00,C0445
4188,2024-06-17,2,3,0.49,1.47,2,Angela,11:45,C1690
4189,2024-06-17,10,1,399.0,399.0,2,Angela,16:15,C0998
4190,2024-06-17,14,1,85.0,85.0,4,Katia,16:15,C2343
4191,2024-06-17,10,1,399.0,399.0,3,Laura,20:30,C0442
4192,2024-06-17,21,1,32.0,32.0,1,Fabrizio,16:30,C0795
4193,2024-06-17,5,2,0.72,1.44,2,Angela,17:45,C1832
4194,2024-06-17,9,1,99.0,99.0,2,Angela,13:30,C0891
4195,2024-06-17,7,3,0.47,1.41,2,Angela,12:30,C2079
4196,2024-06-17,18,1,28.0,28.0,4,Katia,11:30,C1155
4197,2024-06-17,8,2,0.61,1.22,3,Laura,11:00,C1752
4198,2024-06-17,20,1,31.0,31.0,1,Fabrizio,12:15,C2486
4199,2024-06-17,18,1,28.0,28.0,1,Fabrizio,20:15,C1350
4200,2024-06-17,11,1,699.0,699.0,3,Laura,12:30,C2334
4201,2024-06-17,16,1,30.0,30.0,4,Katia,13:45,C0291
4202,2024-06-17,15,1,29.0,29.0,2,Angela,10:15,C0368
4203,2024-06-17,1,3,0.6,1.8,2,Angela,19:30,C0486
4204,2024-06-17,4,3,0.54,1.62,2,Angela,18:00,C2603
